league,date_utc,team,opponent,homeAway,points_for,points_against,win,point_diff,game_num,cum_wins,cum_losses,rolling_win_pct_3,rolling_point_diff_3,rolling_pf_3,rolling_pa_3,rolling_win_pct_5,rolling_point_diff_5,rolling_pf_5,rolling_pa_5,rolling_win_pct_10,rolling_point_diff_10,rolling_pf_10,rolling_pa_10,rolling_win_pct_20,rolling_point_diff_20,rolling_pf_20,rolling_pa_20,streak_signed,rest_days,ema_point_diff_10,ema_pf_10,ema_pa_10
NBA,2025-11-06 00:00:00+00:00,Detroit Pistons,Utah Jazz,home,114,103,1,11,160,68.0,92.0,1.0,13.0,123.66666666666667,110.66666666666667,0.8,4.8,117.0,112.2,0.6,2.1,114.1,112.0,0.5,1.25,113.8,112.55,3,1.9583333333333333,4.372839092233395,115.73948575482927,111.36664666259588
NBA,2025-11-08 00:30:00+00:00,Detroit Pistons,Brooklyn Nets,away,125,107,1,18,161,69.0,92.0,1.0,10.333333333333334,116.66666666666667,106.33333333333333,0.8,5.8,116.0,110.2,0.7,3.8,114.4,110.6,0.5,1.35,113.75,112.4,4,2.0208333333333335,5.57777743910005,115.42321561758757,109.84543817848754
NBA,2025-11-10 00:30:00+00:00,Detroit Pistons,Philadelphia 76ers,away,111,108,1,3,162,70.0,92.0,1.0,12.333333333333334,117.66666666666667,105.33333333333333,1.0,13.6,122.0,108.4,0.8,7.4,116.9,109.5,0.55,2.55,114.05,111.5,5,2.0,7.836363359263677,117.16444914166254,109.32808578239889
NBA,2025-11-11 00:00:00+00:00,Detroit Pistons,Washington Wizards,home,137,135,1,2,163,71.0,92.0,1.0,10.666666666666666,116.66666666666667,106.0,1.0,10.4,117.2,106.8,0.8,5.6,116.1,110.5,0.6,3.05,112.95,109.9,6,0.9791666666666666,6.957024566670281,116.04364020681481,109.08661564014454
NBA,2025-11-13 00:00:00+00:00,Detroit Pistons,Chicago Bulls,home,124,113,1,11,164,72.0,92.0,1.0,7.666666666666667,124.33333333333333,116.66666666666667,1.0,8.4,120.2,111.8,0.9,6.2,118.7,112.5,0.65,3.7,114.2,110.5,7,2.0,6.055747372730229,119.85388744193938,113.79814006920917
NBA,2025-11-15 00:30:00+00:00,Detroit Pistons,Philadelphia 76ers,home,114,105,1,9,165,73.0,92.0,1.0,5.333333333333333,124.0,118.66666666666667,1.0,9.0,122.2,113.2,0.9,6.9,119.6,112.7,0.65,3.95,115.4,111.45,8,2.0208333333333335,6.9547023958701875,120.60772608885948,113.65302369298931
NBA,2025-11-18 00:00:00+00:00,Detroit Pistons,Indiana Pacers,home,127,112,1,15,166,74.0,92.0,1.0,7.333333333333333,125.0,117.66666666666667,1.0,8.6,122.2,113.6,0.9,7.2,119.1,111.9,0.7,4.5,115.3,110.8,9,2.9791666666666665,7.326574687530154,119.40632134543048,112.07974665790034
NBA,2025-11-19 00:30:00+00:00,Detroit Pistons,Atlanta Hawks,away,120,112,1,8,167,75.0,92.0,1.0,11.666666666666666,121.66666666666667,110.0,1.0,8.0,122.6,114.6,1.0,10.8,122.3,111.5,0.75,5.3,117.0,111.7,10,1.0208333333333333,8.721742926161035,120.78699019171584,112.06524726555482
NBA,2025-11-23 01:00:00+00:00,Detroit Pistons,Milwaukee Bucks,away,129,116,1,13,168,76.0,92.0,1.0,10.666666666666666,120.33333333333333,109.66666666666667,1.0,9.0,124.4,115.4,1.0,9.7,120.8,111.1,0.75,5.55,117.7,112.15,11,4.020833333333333,8.590516939586301,120.64390106594931,112.05338412636303
NBA,2025-11-25 00:00:00+00:00,Detroit Pistons,Indiana Pacers,away,122,117,1,5,169,77.0,92.0,1.0,12.0,125.33333333333333,113.33333333333333,1.0,11.2,122.8,111.6,1.0,9.8,121.5,111.7,0.8,6.35,118.5,112.15,12,1.9583333333333333,9.392241132388792,122.16319178123125,112.77095064884247
NBA,2025-11-26 22:00:00+00:00,Detroit Pistons,Boston Celtics,away,114,117,0,-3,170,78.0,92.0,1.0,8.666666666666666,123.66666666666667,115.0,1.0,10.0,122.4,112.4,1.0,9.5,122.3,112.8,0.8,5.8,118.2,112.4,13,1.9166666666666667,8.59365183559083,122.1335205482801,113.5398687126893
NBA,2025-11-29 00:30:00+00:00,Detroit Pistons,Orlando Magic,home,109,112,0,-3,171,78.0,93.0,0.6666666666666666,5.0,121.66666666666667,116.66666666666667,0.8,7.6,122.4,114.8,0.9,8.1,122.3,114.2,0.8,5.95,118.35,112.4,-1,2.1041666666666665,6.485715138210679,120.65469863041099,114.16898349220034
NBA,2025-11-30 01:00:00+00:00,Detroit Pistons,Miami Heat,away,138,135,1,3,172,78.0,94.0,0.3333333333333333,-0.3333333333333333,115.0,115.33333333333333,0.6,4.0,118.8,114.8,0.8,6.0,120.7,114.7,0.8,6.7,118.8,112.1,-2,1.0208333333333333,4.76103965853601,118.53566251579082,113.77462285725481
NBA,2025-12-02 00:00:00+00:00,Detroit Pistons,Atlanta Hawks,home,99,98,1,1,173,79.0,94.0,0.3333333333333333,-1.0,120.33333333333333,121.33333333333333,0.6,3.0,122.4,119.4,0.8,6.0,123.4,117.4,0.8,5.8,119.75,113.95,1,1.9583333333333333,4.440850629711281,122.0746329674652,117.63378233775393
NBA,2025-12-04 01:00:00+00:00,Detroit Pistons,Milwaukee Bucks,away,109,113,0,-4,174,80.0,94.0,0.6666666666666666,0.3333333333333333,115.33333333333333,115.0,0.6,0.6,116.4,115.8,0.8,5.9,119.6,113.7,0.85,6.05,119.15,113.1,2,2.0416666666666665,3.815241424309229,117.8792451551988,114.06400373088957
NBA,2025-12-06 00:30:00+00:00,Detroit Pistons,Portland Trail Blazers,home,122,116,1,6,175,80.0,95.0,0.6666666666666666,0.0,115.33333333333333,115.33333333333333,0.4,-1.2,113.8,115.0,0.7,4.4,118.1,113.7,0.8,5.65,118.85,113.2,-1,1.9791666666666667,2.394288438071187,116.26483694516264,113.87054850709146
NBA,2025-12-07 00:30:00+00:00,Detroit Pistons,Milwaukee Bucks,home,124,112,1,12,176,81.0,95.0,0.6666666666666666,1.0,110.0,109.0,0.6,0.6,115.4,114.8,0.7,4.1,118.9,114.8,0.8,5.65,119.0,113.35,1,1.0,3.04987235842188,117.30759386422397,114.2577215058021
NBA,2025-12-13 00:00:00+00:00,Detroit Pistons,Atlanta Hawks,home,142,115,1,27,177,82.0,95.0,0.6666666666666666,4.666666666666667,118.33333333333333,113.66666666666667,0.8,3.6,118.4,114.8,0.7,3.8,118.6,114.8,0.85,7.3,120.45,113.15,2,5.979166666666667,4.677168293254265,118.5243949798196,113.84722668656534
NBA,2025-12-16 00:00:00+00:00,Detroit Pistons,Boston Celtics,away,112,105,1,7,178,83.0,95.0,1.0,15.0,129.33333333333334,114.33333333333333,0.8,8.4,119.2,110.8,0.7,5.7,120.8,115.1,0.85,7.7,120.8,113.1,3,3.0,8.735864967208034,122.79268680167058,114.05682183446254
NBA,2024-12-20 01:00:00+00:00,Golden State Warriors,Memphis Grizzlies,away,93,144,0,-51,91,54.0,37.0,0.3333333333333333,-1.0,112.33333333333333,113.33333333333333,0.4,-2.8,105.2,108.0,0.2,-4.8,106.1,110.9,0.5,0.05,112.45,112.4,-2,3.9791666666666665,-2.6638484242806477,109.20607601590815,111.8699244401888
NBA,2024-12-22 01:00:00+00:00,Golden State Warriors,Minnesota Timberwolves,away,113,103,1,10,92,54.0,38.0,0.0,-20.666666666666668,105.33333333333333,126.0,0.2,-14.2,104.0,118.2,0.2,-8.9,106.0,114.9,0.45,-2.8,110.75,113.55,-3,2.0,-11.452239619865985,106.25951674028848,117.71175636015447
NBA,2024-12-24 03:00:00+00:00,Golden State Warriors,Indiana Pacers,home,105,111,0,-6,93,55.0,38.0,0.3333333333333333,-17.0,113.0,130.0,0.4,-8.8,108.6,117.4,0.3,-7.1,105.3,112.4,0.45,-2.95,110.15,113.1,1,2.0833333333333335,-7.551832416253987,107.48505915114511,115.0368915673991
NBA,2024-12-26 01:00:00+00:00,Golden State Warriors,Los Angeles Lakers,home,113,115,0,-2,94,55.0,39.0,0.3333333333333333,-15.666666666666666,103.66666666666667,119.33333333333333,0.2,-11.6,106.8,118.4,0.3,-7.3,105.7,113.0,0.4,-3.55,109.5,113.05,-1,1.9166666666666667,-7.269681067844171,107.03323021457327,114.30291128241744
NBA,2024-12-28 03:00:00+00:00,Golden State Warriors,LA Clippers,away,92,102,0,-10,95,55.0,40.0,0.3333333333333333,0.6666666666666666,110.33333333333333,109.66666666666667,0.2,-11.8,111.4,123.2,0.3,-6.7,106.5,113.2,0.4,-2.7,109.3,112.0,-2,2.0833333333333335,-6.311557237327048,108.11809744828722,114.42965468561427
NBA,2024-12-29 01:30:00+00:00,Golden State Warriors,Phoenix Suns,home,109,105,1,4,96,55.0,41.0,0.0,-6.0,103.33333333333333,109.33333333333333,0.2,-11.8,103.2,115.0,0.3,-7.3,104.2,111.5,0.35,-3.75,107.55,111.3,-3,0.9375,-6.982183194176676,105.18753427587134,112.16971747004803
NBA,2024-12-31 03:00:00+00:00,Golden State Warriors,Cleveland Cavaliers,home,95,113,0,-18,97,56.0,41.0,0.3333333333333333,-2.6666666666666665,104.66666666666667,107.33333333333333,0.4,-0.8,106.4,107.2,0.3,-7.5,105.2,112.7,0.35,-3.7,107.0,110.7,1,2.0625,-4.985422613417279,105.88070986207654,110.86613247549384
NBA,2025-01-03 03:00:00+00:00,Golden State Warriors,Philadelphia 76ers,home,139,105,1,34,98,56.0,42.0,0.3333333333333333,-8.0,98.66666666666667,106.66666666666667,0.2,-6.4,102.8,109.2,0.3,-7.6,105.7,113.3,0.3,-4.85,105.6,110.45,-1,3.0,-7.351709410977774,103.90239897806262,111.25410838904041
NBA,2025-01-05 01:30:00+00:00,Golden State Warriors,Memphis Grizzlies,home,121,113,1,8,99,57.0,42.0,0.6666666666666666,6.666666666666667,114.33333333333333,107.66666666666667,0.4,1.6,109.6,108.0,0.3,-5.0,108.2,113.2,0.35,-3.0,107.6,110.6,1,1.9375,0.16678320920000367,110.28378098205124,110.11699777285124
NBA,2025-01-06 01:30:00+00:00,Golden State Warriors,Sacramento Kings,home,99,129,0,-30,100,58.0,42.0,0.6666666666666666,8.0,118.33333333333333,110.33333333333333,0.6,3.6,111.2,107.6,0.4,-4.1,111.3,115.4,0.35,-3.75,107.65,111.4,2,1.0,1.5910044438909121,112.2321844398601,110.64117999596918
NBA,2025-01-08 03:00:00+00:00,Golden State Warriors,Miami Heat,home,98,114,0,-16,101,58.0,43.0,0.6666666666666666,4.0,119.66666666666667,115.66666666666667,0.6,-0.4,112.6,113.0,0.4,-6.1,107.9,114.0,0.3,-5.45,107.0,112.45,-1,2.0625,-4.152814545907436,109.8263327235219,113.97914726942932
NBA,2025-01-10 00:00:00+00:00,Golden State Warriors,Detroit Pistons,away,107,104,1,3,102,58.0,44.0,0.3333333333333333,-12.666666666666666,106.0,118.66666666666667,0.4,-4.4,110.4,114.8,0.4,-2.6,108.4,111.0,0.3,-5.75,107.2,112.95,-2,1.875,-6.306848264833357,107.67609041015427,113.98293867498762
NBA,2025-01-11 00:00:00+00:00,Golden State Warriors,Indiana Pacers,away,96,108,0,-12,103,59.0,44.0,0.3333333333333333,-14.333333333333334,101.33333333333333,115.66666666666667,0.6,-0.2,112.8,113.0,0.4,-3.3,107.8,111.1,0.35,-5.2,106.55,111.75,1,1.0,-4.614694034863655,107.5531648810353,112.16785891589896
NBA,2025-01-14 00:30:00+00:00,Golden State Warriors,Toronto Raptors,away,101,104,0,-3,104,59.0,45.0,0.3333333333333333,-8.333333333333334,100.33333333333333,108.66666666666667,0.4,-9.4,104.2,113.6,0.4,-3.9,106.9,110.8,0.35,-5.6,106.3,111.9,-1,3.0208333333333335,-5.957476937615717,105.45258944811978,111.4100663857355
NBA,2025-01-16 02:30:00+00:00,Golden State Warriors,Minnesota Timberwolves,away,116,115,1,1,105,59.0,46.0,0.3333333333333333,-4.0,101.33333333333333,105.33333333333333,0.2,-11.6,100.2,111.8,0.4,-4.0,105.7,109.7,0.35,-5.35,106.1,111.45,-2,2.0833333333333335,-5.419753858049223,104.64302773027981,110.06278158832905
NBA,2025-01-19 01:30:00+00:00,Golden State Warriors,Washington Wizards,home,122,114,1,8,106,60.0,46.0,0.3333333333333333,-4.666666666666667,104.33333333333333,109.0,0.4,-5.4,103.6,109.0,0.5,-2.9,108.1,111.0,0.4,-5.1,106.15,111.25,1,2.9583333333333335,-4.252525883858455,106.70793177931984,110.9604576631783
NBA,2025-01-20 22:00:00+00:00,Golden State Warriors,Boston Celtics,home,85,125,0,-40,107,61.0,46.0,0.6666666666666666,2.0,113.0,111.0,0.6,-0.6,108.4,109.0,0.5,-2.5,109.4,111.9,0.4,-5.0,107.3,112.3,2,1.8541666666666667,-2.0247939049750996,109.4883078194435,111.51310172441862
NBA,2025-01-23 03:00:00+00:00,Golden State Warriors,Sacramento Kings,away,117,123,0,-6,108,61.0,47.0,0.6666666666666666,-10.333333333333334,107.66666666666667,118.0,0.4,-9.2,104.0,113.2,0.5,-4.7,108.4,113.1,0.4,-6.15,107.05,113.2,-1,2.2083333333333335,-8.929376831343264,105.03588821590832,113.96526504725159
NBA,2025-01-24 03:00:00+00:00,Golden State Warriors,Chicago Bulls,home,131,106,1,25,109,61.0,48.0,0.3333333333333333,-12.666666666666666,108.0,120.66666666666667,0.4,-8.0,108.2,116.2,0.4,-8.7,106.2,114.9,0.35,-6.85,107.2,114.05,-2,1.0,-8.396762862008124,107.21118126756133,115.60794412956947
NBA,2025-01-26 01:30:00+00:00,Golden State Warriors,Los Angeles Lakers,home,108,118,0,-10,110,62.0,48.0,0.3333333333333333,-7.0,111.0,118.0,0.6,-2.4,114.2,116.6,0.4,-7.0,107.2,114.2,0.4,-5.55,109.25,114.8,1,1.9375,-2.324624159824828,111.53642103709564,113.86104519692049
NBA,2025-01-29 03:00:00+00:00,Golden State Warriors,Utah Jazz,home,114,103,1,11,111,62.0,49.0,0.3333333333333333,3.0,118.66666666666667,115.66666666666667,0.4,-4.6,112.6,117.2,0.4,-5.0,108.1,113.1,0.4,-5.55,108.0,113.55,-1,3.0625,-3.720147039856678,110.89343539398733,114.61358243384403
NBA,2025-01-30 03:00:00+00:00,Golden State Warriors,Oklahoma City Thunder,home,116,109,1,7,112,63.0,49.0,0.6666666666666666,8.666666666666666,117.66666666666667,109.0,0.4,-4.0,111.0,115.0,0.5,-2.3,109.7,112.0,0.45,-2.45,109.05,111.5,1,1.0,-1.043756668973645,111.45826532235327,112.50202199132693
NBA,2025-02-01 03:00:00+00:00,Golden State Warriors,Phoenix Suns,home,105,130,0,-25,113,64.0,49.0,0.6666666666666666,2.6666666666666665,112.66666666666667,110.0,0.6,5.4,117.2,111.8,0.5,-1.9,110.6,112.5,0.45,-2.6,109.2,111.8,2,2.0,0.41874454356701774,112.28403526374358,111.86529072017657
NBA,2025-02-04 03:00:00+00:00,Golden State Warriors,Orlando Magic,home,104,99,1,5,114,64.0,50.0,0.6666666666666666,-2.3333333333333335,111.66666666666667,114.0,0.6,1.6,114.8,113.2,0.5,-3.2,111.5,114.7,0.45,-3.55,109.2,112.75,-1,3.0,-4.202845373445168,110.9596652157902,115.16251058923538
NBA,2025-02-06 02:00:00+00:00,Golden State Warriors,Utah Jazz,away,128,131,0,-3,115,65.0,50.0,0.6666666666666666,-4.333333333333333,108.33333333333333,112.66666666666667,0.6,-2.4,109.4,111.8,0.6,-2.4,111.8,114.2,0.5,-3.2,108.75,111.95,1,1.9583333333333333,-2.5296007600915007,109.69427154019196,112.22387230028349
NBA,2025-02-07 03:00:00+00:00,Golden State Warriors,Los Angeles Lakers,away,112,120,0,-8,116,65.0,51.0,0.3333333333333333,-7.666666666666667,112.33333333333333,120.0,0.6,-1.0,113.4,114.4,0.5,-2.8,113.0,115.8,0.5,-2.85,110.55,113.4,-1,1.0416666666666667,-2.6151278946203185,113.02258580561161,115.63771370023193
NBA,2025-02-09 01:00:00+00:00,Golden State Warriors,Chicago Bulls,away,132,111,1,21,117,65.0,52.0,0.3333333333333333,-2.0,114.66666666666667,116.66666666666667,0.4,-4.8,113.0,117.8,0.4,-4.4,112.0,116.4,0.45,-3.45,110.7,114.15,-2,1.9166666666666667,-3.5941955501438967,112.83666111368221,116.43085666382612
NBA,2025-02-11 01:00:00+00:00,Golden State Warriors,Milwaukee Bucks,away,125,111,1,14,118,66.0,52.0,0.3333333333333333,3.3333333333333335,124.0,120.66666666666667,0.4,-2.0,116.2,118.2,0.5,1.7,116.7,115.0,0.5,-1.5,112.55,114.05,1,2.0,0.8774763680640847,116.32090454755817,115.44342817949409
NBA,2025-02-13 02:30:00+00:00,Golden State Warriors,Dallas Mavericks,away,107,111,0,-4,119,67.0,52.0,0.6666666666666666,9.0,123.0,114.0,0.6,5.8,120.2,114.4,0.6,3.7,117.5,113.8,0.5,-2.5,111.85,114.35,2,2.0625,3.2633897556887965,117.89892190254758,114.63553214685881
NBA,2025-02-14 01:00:00+00:00,Golden State Warriors,Houston Rockets,away,105,98,1,7,120,67.0,53.0,0.6666666666666666,10.333333333333334,121.33333333333333,111.0,0.4,4.0,120.8,116.8,0.5,0.8,115.1,114.3,0.45,-3.1,111.15,114.25,-1,0.9375,1.9427734364726514,115.91729973844801,113.97452630197539
NBA,2025-02-22 03:00:00+00:00,Golden State Warriors,Sacramento Kings,away,132,108,1,24,121,68.0,53.0,0.6666666666666666,5.666666666666667,112.33333333333333,106.66666666666667,0.6,6.0,116.2,110.2,0.6,2.5,114.8,112.3,0.5,-1.25,111.45,112.7,1,8.083333333333334,2.862269175295806,113.93233614963927,111.07006697434349
NBA,2025-02-23 20:30:00+00:00,Golden State Warriors,Dallas Mavericks,home,126,102,1,24,122,69.0,53.0,0.6666666666666666,9.0,114.66666666666667,105.66666666666667,0.8,12.4,120.2,107.8,0.6,3.8,116.6,112.8,0.55,0.75,113.15,112.4,2,1.7291666666666667,6.705492961605659,117.21736594061394,110.5118729790083
NBA,2025-02-26 03:00:00+00:00,Golden State Warriors,Charlotte Hornets,home,128,92,1,36,123,70.0,53.0,1.0,18.333333333333332,121.0,102.66666666666667,0.8,13.0,119.0,106.0,0.6,5.5,117.6,112.1,0.55,1.8,114.1,112.3,3,2.2708333333333335,9.849948786768266,118.81420849686594,108.96425971009769
NBA,2025-02-28 00:00:00+00:00,Golden State Warriors,Orlando Magic,away,121,115,1,6,124,71.0,53.0,1.0,28.0,128.66666666666666,100.66666666666667,0.8,17.4,119.6,102.2,0.7,11.6,119.9,108.3,0.6,4.2,115.7,111.5,4,1.875,14.6045035528104,120.48435240652668,105.87984885371628
NBA,2025-03-02 01:30:00+00:00,Golden State Warriors,Philadelphia 76ers,away,119,126,0,-7,125,72.0,53.0,1.0,22.0,125.0,103.0,1.0,19.4,122.4,103.0,0.7,11.7,121.6,109.9,0.65,4.65,116.7,112.05,5,2.0625,13.040048361390326,120.57810651443091,107.53805815304058
NBA,2025-03-04 00:00:00+00:00,Golden State Warriors,Charlotte Hornets,away,119,101,1,18,126,72.0,54.0,0.6666666666666666,11.666666666666666,122.66666666666667,111.0,0.8,16.6,125.2,108.6,0.7,11.3,120.7,109.4,0.6,4.25,116.85,112.6,-1,1.9375,9.396403204773902,120.29117805726165,110.89477485248774
NBA,2025-03-05 00:30:00+00:00,Golden State Warriors,New York Knicks,away,114,102,1,12,127,73.0,54.0,0.6666666666666666,5.666666666666667,119.66666666666667,114.0,0.8,15.4,122.6,107.2,0.8,13.9,121.4,107.5,0.6,4.75,116.7,111.95,1,1.0208333333333333,10.960693531178647,120.0564184104868,109.09572487930814
NBA,2025-03-07 00:30:00+00:00,Golden State Warriors,Brooklyn Nets,away,121,119,1,2,128,74.0,54.0,0.6666666666666666,7.666666666666667,117.33333333333333,109.66666666666667,0.8,13.0,120.2,107.2,0.8,13.0,119.6,106.6,0.65,7.35,118.15,110.8,2,2.0,11.14965834369162,118.95525142676192,107.80559308307029
NBA,2025-03-09 01:30:00+00:00,Golden State Warriors,Detroit Pistons,home,115,110,1,5,129,75.0,54.0,1.0,10.666666666666666,118.0,107.33333333333333,0.8,6.2,118.8,112.6,0.8,11.8,119.2,107.4,0.7,7.75,118.35,110.6,3,2.0416666666666665,9.486084099384051,119.32702389462338,109.84093979523932
NBA,2025-03-11 02:00:00+00:00,Golden State Warriors,Portland Trail Blazers,home,130,120,1,10,130,76.0,54.0,1.0,6.333333333333333,116.66666666666667,110.33333333333333,0.8,6.0,117.6,111.6,0.9,12.7,120.0,107.3,0.7,6.75,117.55,110.8,4,2.0208333333333335,8.670432444950587,118.54029227741911,109.86985983246853
NBA,2025-03-14 02:00:00+00:00,Golden State Warriors,Sacramento Kings,home,130,104,1,26,131,77.0,54.0,1.0,5.666666666666667,122.0,116.33333333333333,1.0,9.4,119.8,110.4,0.9,13.0,122.5,109.5,0.75,7.75,118.65,110.9,5,3.0,8.912172000414117,120.62387549970654,111.71170349929244
NBA,2025-03-16 00:30:00+00:00,Golden State Warriors,New York Knicks,home,97,94,1,3,132,78.0,54.0,1.0,13.666666666666666,125.0,111.33333333333333,1.0,11.0,122.0,111.0,0.9,13.2,122.3,109.1,0.75,8.5,119.45,110.95,6,1.9375,12.01904981852064,122.3286254088508,110.30957559033017
NBA,2025-03-18 02:00:00+00:00,Golden State Warriors,Denver Nuggets,home,105,114,0,-9,133,79.0,54.0,1.0,13.0,119.0,106.0,1.0,9.2,118.6,109.4,0.9,11.1,119.4,108.3,0.75,8.3,118.5,110.2,7,2.0625,10.379222578789614,117.72342078905974,107.34419821027014
NBA,2025-03-19 02:00:00+00:00,Golden State Warriors,Milwaukee Bucks,home,104,93,1,11,134,79.0,55.0,0.6666666666666666,6.666666666666667,110.66666666666667,104.0,0.8,7.0,115.4,108.4,0.8,6.6,117.1,110.5,0.75,9.1,118.5,109.4,-1,1.0,6.855727564464228,115.41007155468525,108.55434399022101
NBA,2025-03-21 02:00:00+00:00,Golden State Warriors,Toronto Raptors,home,117,114,1,3,135,80.0,55.0,0.6666666666666666,1.6666666666666667,102.0,100.33333333333333,0.8,8.2,113.2,105.0,0.8,7.1,115.4,108.3,0.75,9.4,118.5,109.1,1,2.0,7.60923164365255,113.33551309019701,105.72628144654446
NBA,2025-03-22 23:00:00+00:00,Golden State Warriors,Atlanta Hawks,away,115,124,0,-9,136,81.0,55.0,0.6666666666666666,1.6666666666666667,108.66666666666667,107.0,0.8,6.8,110.6,103.8,0.9,8.1,115.2,107.1,0.8,9.7,117.95,108.25,2,1.875,6.771189526624813,114.00178343743391,107.23059391080909
NBA,2025-03-25 23:30:00+00:00,Golden State Warriors,Miami Heat,away,86,112,0,-26,137,81.0,56.0,0.6666666666666666,1.6666666666666667,112.0,110.33333333333333,0.6,-0.2,107.6,107.8,0.8,5.4,114.8,109.4,0.8,9.65,118.1,108.45,-1,3.0208333333333335,3.9037005217839367,114.18327735790047,110.27957683611652
NBA,2025-03-29 00:00:00+00:00,Golden State Warriors,New Orleans Pelicans,away,111,95,1,16,138,81.0,57.0,0.3333333333333333,-10.666666666666666,106.0,116.66666666666667,0.4,-6.0,105.4,111.4,0.7,1.6,112.0,110.4,0.75,7.3,115.8,108.5,-2,3.0208333333333335,-1.5333359367222341,109.05904511100947,110.59238104773169
NBA,2025-03-30 23:00:00+00:00,Golden State Warriors,San Antonio Spurs,away,148,106,1,42,139,82.0,57.0,0.3333333333333333,-6.333333333333333,104.0,110.33333333333333,0.6,-1.0,106.6,107.6,0.7,3.0,111.0,108.0,0.75,7.4,115.1,107.7,1,1.9583333333333333,1.6545433244999905,109.41194599991684,107.75740267541684
NBA,2025-04-02 00:00:00+00:00,Golden State Warriors,Memphis Grizzlies,away,134,125,1,9,140,83.0,57.0,0.6666666666666666,10.666666666666666,115.0,104.33333333333333,0.6,5.2,115.4,110.2,0.7,6.7,114.3,107.6,0.8,9.7,117.15,107.45,2,2.0416666666666665,8.990080901863628,116.42795581811377,107.43787491625014
NBA,2025-04-04 02:00:00+00:00,Golden State Warriors,Los Angeles Lakers,away,123,116,1,7,141,84.0,57.0,1.0,22.333333333333332,131.0,108.66666666666667,0.6,6.4,118.8,112.4,0.7,6.6,114.7,108.1,0.8,9.8,118.6,108.8,3,2.0833333333333335,8.99188437425206,119.62287294209308,110.630988567841
NBA,2025-04-05 02:00:00+00:00,Golden State Warriors,Denver Nuggets,home,118,104,1,14,142,85.0,57.0,1.0,19.333333333333332,135.0,115.66666666666667,0.8,9.6,120.4,110.8,0.7,4.7,114.0,109.3,0.8,8.95,118.15,109.2,4,1.0,8.629723578933502,120.23689604353069,111.60717246459718
NBA,2025-04-07 00:30:00+00:00,Golden State Warriors,Houston Rockets,home,96,106,0,-10,143,86.0,57.0,1.0,10.0,125.0,115.0,1.0,17.6,126.8,109.2,0.7,5.8,116.1,110.3,0.8,8.45,117.75,109.3,5,1.9375,9.606137473672865,119.83018767197964,110.22405019830678
NBA,2025-04-09 02:00:00+00:00,Golden State Warriors,Phoenix Suns,away,133,95,1,38,144,86.0,58.0,0.6666666666666666,3.6666666666666665,112.33333333333333,108.66666666666667,0.8,12.4,123.8,111.4,0.7,5.7,115.2,109.5,0.75,6.15,116.15,110.0,-1,2.0625,6.041385205732343,115.49742627707424,109.4560410713419
NBA,2025-04-10 02:00:00+00:00,Golden State Warriors,San Antonio Spurs,home,111,114,0,-3,145,87.0,58.0,0.6666666666666666,14.0,115.66666666666667,101.66666666666667,0.8,11.6,120.8,109.2,0.7,8.4,118.1,109.7,0.75,7.75,116.75,109.0,1,1.0,11.852042441053735,118.67971240851529,106.82766996746156
NBA,2025-04-12 02:00:00+00:00,Golden State Warriors,Portland Trail Blazers,away,103,86,1,17,146,87.0,59.0,0.3333333333333333,8.333333333333334,113.33333333333333,105.0,0.6,9.2,116.2,107.0,0.6,7.8,117.5,109.7,0.75,7.95,116.35,108.4,-1,2.0,9.151671088134874,117.2834010615125,108.13172997337765
NBA,2025-04-13 19:30:00+00:00,Golden State Warriors,LA Clippers,home,119,124,0,-5,147,88.0,59.0,0.6666666666666666,17.333333333333332,115.66666666666667,98.33333333333333,0.6,11.2,112.2,101.0,0.7,10.4,116.3,105.9,0.75,7.9,115.55,107.65,1,1.7291666666666667,10.57863998120126,114.6864190503284,104.10777906912716
NBA,2025-04-16 02:00:00+00:00,Golden State Warriors,Memphis Grizzlies,home,121,116,1,5,148,88.0,60.0,0.3333333333333333,3.0,111.0,108.0,0.4,7.4,112.4,105.0,0.7,12.5,119.6,107.1,0.7,7.05,115.8,108.75,-1,2.2708333333333335,7.746159984619212,115.47070649572323,107.72454651110404
